306,128755,12435224306654187810
307,128756,15686232020727224718
308,128757,5830089401654076519
309,128758,5825950235251039984
310,128759,3087254615968351627
311,128760,12627623686223113201
312,128761,15093713008609744919
313,128762,3372125399060955915
314,128763,636124604457377316
315,128764,9406712445753281707
316,128765,14357017476378775807
317,128766,11373535134740392996
318,128767,17343431447924022644
319,128768,4205135794171033628
320,128769,14442094104614795041
321,128770,7588560232401879731
322,128771,12807498526882913190
323,128772,4626431543961812798
324,128773,9358537306331428195
325,128774,5182792936133222297
326,128775,4031582355095082735
327,128776,17040431165856967220
328,128777,14355292678867896762
329,128778,4782454971597695840
330,128779,4189715621607091562
331,128780,14635731537733984340
332,128781,3265817857599306341
333,128782,5425822818556763682
334,128783,15074091018483735955
335,128784,8230949328111687181
336,128785,15676878361992228016
337,128786,17332240898679259879
338,128787,3636352899001188693
339,128788,17080246131749588845
340,128789,7400120376374318307
341,128790,8634691678581313656
342,128791,4147332885011358929
343,128792,13163665333033803239
344,128793,11818129232844124231
345,128794,16844919738461757489
346,128795,9139308686550556079
347,128796,4398793166897355580
348,128797,12548743327942070601
349,128798,11953048949422778712
350,128799,14177852066256085291
351,128800,11395043570535488450
352,128801,13043610688900456630
353,128802,12364500426154802783
354,128803,8920649034557296834
355,128804,16860485882931498075
356,128805,513628360016637773
357,128806,16664530507001841656
358,128807,8226396099455252717
359,128808,10045091622969049531
360,128809,360131468594725618
361,128810,15917199433263138262
362,128811,11709595860055354548
363,128812,9219410821275106991
364,128813,7088453692099450767
365,128814,76136003250741857
366,128815,13569225116953856920
367,128816,4642611240400770265
368,128817,17927964201380516225
369,128818,1701558671114098790
370,128819,8581877099954641252
371,128820,11658323339892394279
372,128821,7136086715690544370
373,128822,2912305865384608920
374,128823,8830360911466964912
375,128824,9927132320967446000
376,128825,17558850790707509772
377,128826,12621817641469787313
378,128827,8444565090174768470
379,128828,8535210949788037435
380,128829,3307086655860622712
381,128830,18168403472778628903
382,128831,18423851923621614169
383,128832,12059637723394766914
384,128833,14962264107707370408
385,128834,6001149312043483663
386,128835,1137267770922845022
387,128836,2569627250816926757
388,128837,3738576488460810125
389,128838,738000462996956835
390,128839,12997128784528928047
391,128840,3654827449804060185
392,128841,4693778421026077861
393,128842,15709830295671892485
394,128843,12126028847329538158
395,128844,14872676136282195631
396,128845,5817017053148726739
397,128846,14895251968146872630
398,128847,16330684645644797107
399,128848,12645808474473067058
400,128849,14699087741245763831
401,128850,16143798707523764579
402,128851,5858206147893424172
403,128852,15667631769453658476
404,128853,14847329814346744436
405,128854,10538828287428982832
406,128855,1959788782085129848
407,128856,13926862824354900462
408,128857,13053776399528322363
409,128858,3316107055853198827
410,128859,15697595934365722737
411,128860,15211349713574646548
412,128861,16826524053554412983
413,128862,15786208328292690454
414,128863,3965953825103204998
415,128864,6229184109617613963
416,128865,727458600591477462
417,128866,4336457847200901485
418,128867,2303480917633029838
419,128868,5117783959542627646
420,128869,8092969775281563692
421,128870,15862922541324716885
422,128871,5956848424792636950
423,128872,18217028868098764246
424,128873,17806344079827804378
425,128874,12825292001768663437
426,128875,12364503709478601459
427,128876,666490385660575077
428,128877,14489116910074491602
429,128878,9755635614807713323
430,128879,12413605659067293582
431,128880,7865081799590676328
432,128881,737451522563649886
433,128882,11904747245521972641
434,128883,10490234741260744461
435,128884,13003711464383763705
436,128885,12981770486538512337
437,128886,4166466037726852128
438,128887,18164183385237938695
439,128888,2178701152593459888
440,128889,3790235331207715106
441,128890,17582046272378517399
442,128891,17239992548331793577
443,128892,6249718916388503345
444,128893,17161011796329524367
445,128894,1915343692257437929
446,128895,2322541533004265510
447,128896,8139445939426311414
448,128897,11496020123508829919
449,128898,11211951908346804353
450,128899,3136271192367732948
451,128900,6140562367108699019
452,128901,2750049011630678291
453,128902,17675742390479594340
454,128903,1191851738722609757
455,128904,2159369782822528537
456,128905,8498051465735263191
457,128906,6866711514639943038
458,128907,17561157972545630762
459,128908,10698887962219400577
460,128909,2472847502311542599
461,128910,1063271990817245106
462,128911,12085893585322850944
463,128912,13109603908400551770
464,128913,7466106219119492196
465,128914,12179525692778151549
466,128915,15580919364492071185
467,128916,18232340177886085752
468,128917,17618994054604448376
469,128918,13533755427682204798
470,128919,5426483849708274802
471,128920,13007283101227095525
472,128921,9236748149731065887
473,128922,6185042223981077164
474,128923,9659277228845224859
475,128924,16532374764683763435
476,128925,17284802183146034980
477,128926,8224969325869419314
478,128927,13394997993249352560
479,128928,14885848173201499824
480,128929,3615479202747018099
481,128930,10077160486961905255
482,128931,2749625554506445279
483,128932,3455915576314812344
484,128933,7070591348785556312
485,128934,1053719877755909774
486,128935,12512167308521767204
487,128936,16374207688120451184
488,128937,6343666999777009641
489,128938,4748234246468617600
490,128939,2205839452343571338
491,128940,7413048226375463717
492,128941,6212446475705880198
493,128942,1502217278064084476
494,128943,11623781424183409784
495,128944,10380320455263442025
496,128945,1401314495504393228
497,128946,1379572464987139138
498,128947,16471294997695281183
499,128948,201994708422131609
500,128949,11653856664429701891
501,128950,6458740574636827853
502,128951,2468873308462624279
503,128952,12477657540857868850
504,128953,15888120597999979419
505,128954,10861373574475071255
506,128955,16728472219920143634
507,128956,548234782429024241
508,128957,14655152346123410059
509,128958,2622075817153666628
510,128959,18386975782993039630
511,128960,17605565835150042676
512,128961,4673168742304240868
513,128962,5066588850647227551
514,128963,16126504338365848213
515,128964,7754223284792458570
516,128965,18105434781578966610
517,128966,10224816708884902779
518,128967,4824758605752496069
519,128968,6460634958197169852
520,128969,12119666776278248002
521,128970,6215288235616281163
522,128971,4407383017783004331
523,128972,15702736840968466928
524,128973,9851252789758901623
525,128974,1585372919110826522
526,128975,8025335531595270227
527,128976,2581133454131547506
528,128977,11871031418334251384
529,128978,12845373468148321004
530,128979,10456587292894518234
531,128980,9016863992340793821
532,128981,3503198285040612058
533,128982,10842170875500155766
534,128983,10029514548681844418
535,128984,7900163468619599694
536,128985,6638574607898155074
537,128986,12041945016948516127
538,128987,1628323940309103375
539,128988,1664161404583840204
540,128989,5615514978714508502
541,128990,6859498739200445632
542,128991,9661636422721674328
543,128992,17016519728133750218
544,128993,13100116653282762947
545,128994,6156517633936138979
546,128995,9274892882976655929
547,128996,4777162526393161896
548,128997,13099822479037401503
549,128998,778640437868505364
550,128999,8708909366845340597
551,129000,6439363855122640877
552,129001,11815513275937162778
553,129002,16214353310630662054
554,129003,11729101766931563715
555,129004,4598561729059561532
556,129005,4468377269240567612
557,129006,6328749868293470937
558,129007,16750233035492447877
559,129008,4575624217854001056
560,129009,18194462549833768710
561,129010,3432399008104575450
562,129011,16541679359026386119
563,129012,3891720133452694021
564,129013,10539936220651834301
565,129014,8268776195967056276
566,129015,16411891777341118218
567,129016,3047099079183018884
568,129017,10583539949454859326
569,129018,1148958641628002177
570,129019,12335342808847040963
571,129020,10048522872714949487
572,129021,15296006792361042416
573,129022,6391546587029941721
574,129023,15557748349542699061
575,129024,8811236877723602793
576,129025,15584305685289608035
577,129026,5507587897169373330
578,129027,661507267067136244
579,129028,12803864810746832375
580,129029,10539264166239406277
581,129030,5384176057859194581
582,129031,2810580004849710915
583,129032,14274085323341120878
584,129033,766546352257238461
585,129034,9822987854419802268
586,129035,8612083656266988402
587,129036,12668492287313950340
588,129037,11841136295577197135
589,129038,16635788729199417423
590,129039,16473650630089930970
591,129040,7587562381744335168
592,129041,1956034321336945206
593,129042,5828866532875891044
594,129043,16069154111794954245
595,129044,4579446658405279087
596,129045,15357253863514569931
597,129046,8812850748695434691
598,129047,1747976883182806608
599,129048,15358905791689339773
600,129049,630827021573755371
601,129050,2053038446448821473
602,129051,12141766880618992146
603,129052,16283930622836273516
604,129053,7437750737415514444
605,129054,18234383021895689718
606,129055,8360374567011010677
607,129056,7443127611772191619
608,129057,13065782500067047100
609,129058,10438862324872621278
610,129059,4646044831535327072
611,129060,4482604140602544214
612,129061,14757416082659185996
613,129062,17547620293652024647
614,129063,10242166779195987800
615,129064,2952104560889084816
616,129065,13108070308487730167
617,129066,4069489136972454635
618,129067,1778120426542130041
619,129068,1207888043653076108
620,129069,4277859703371817376
621,129070,478237131909976842
622,129071,15403515745783003866
623,129072,13482752504286027226
624,129073,14229353351227460080
625,129074,13962714500031649263
626,129075,10512000677293339590
627,129076,8072594665024007797
628,129077,13150226502240752258
629,129078,14103260264252885233
630,129079,3430052442075420792
631,129080,10214661341997494227
632,129081,9010242726397122598
633,129082,16317065923387762154
634,129083,12006750407572508868
635,129084,16197732410809790170
636,129085,67456702115345504
637,129086,14813827228540233568
638,129087,16622113738460606989
639,129088,1152662464649780405
640,129089,3275762121125080984
641,129090,4839480820565884543
642,129091,448085439202731583
643,129092,8272106521560392185
644,129093,11120424112270651832
645,129094,662889118684154242
646,129095,6079614811477277536
647,129096,10505803521124735655
648,129097,14691456703444475766
649,129098,12219799044762262759
650,129099,8632569527340294863
651,129100,5914705940138703950
652,129101,1919119765987381354
653,129102,12473576504418089146
654,129103,10707551643651088398
655,129104,8513044928732422432
656,129105,6006354872078356691
657,129106,8509844085485850372
658,129107,5556881282151884888
659,129108,5740483834001843382
660,129109,8100152804296496273
661,129110,3099281148211004085
662,129111,9909104025676562132
663,129112,14102730857467860318
664,129113,6858758514767555106
665,129114,4861881793813257713
666,129115,16006816328938763694
667,129116,9585203550495779863
668,129117,10629676730594306253
669,129118,8139782060209206911
670,129119,1020988452684588200
671,129120,4920127683723460119
672,129121,8927326446774272670
673,129122,16381050347628016244
674,129123,59254781603172242
675,129124,13244918819792110506
676,129125,6282238428869373145
677,129126,12250101963807488592
678,129127,2977541065303188976
679,129128,10453771232188061126
680,129129,6569346942848312636
681,129130,2546684236593984642
682,129131,15578064590762733008
683,129132,5576282036159245764
684,129133,12288908151533770212
685,129134,4862355499267971651
686,129135,5277453247752794578
687,129136,16644334286649409190
688,129137,7529674697143961845
689,129138,3688203631301988701
690,129139,12930608818586241280
691,129140,3549197875288572743
692,129141,7501650736057068390
693,129142,8147529853543876179
694,129143,9081711868786556682
695,129144,12011066546274450691
696,129145,11800961280783005080
697,129146,7568401531572452588
698,129147,1179558206224249464
699,129148,17592943680987192202
700,129149,4739844007414402180
701,129150,8827073401629687930
702,129151,3097899549077124896
703,129152,15507227949057140399
704,129153,14869818122231361761
705,129154,1124515007699714564
706,129155,4397161566998363094
707,129156,13508667456086867375
708,129157,2876216188597773679
709,129158,16170239656308400479
710,129159,5885557972854021881
711,129160,6194764894510185182
712,129161,10724911329571363142
713,129162,626503072380730359
714,129163,7887680934174405235
715,129164,7842541336043033060
716,129165,7254741993443217529
717,129166,17454042589798488190
718,129167,7404261595163917040
719,129168,15471402476088261048
720,129169,10390788124477508850
721,129170,12019457698414145902
722,129171,11792064022099426313
723,129172,5715684710512326239
724,129173,11891107481521617663
725,129174,17202835637817275226
726,129175,531753508080129562
727,129176,2835753835527263611
728,129177,3150199079044327155
729,129178,11991587548258644110
730,129179,1940203008792865252
731,129180,12591143476434075647
732,129181,1863043458768682466
733,129182,6458937858652948462
734,129183,233292023955476615
735,129184,9483479251756253675
736,129185,3241921262710871560
737,129186,2334547056628614642
738,129187,12091320831453894684
739,129188,5922418804732907827
740,129189,17431076390799893476
741,129190,15843302584795680245
742,129191,3064278914829147981
743,129192,9215135284891644459
744,129193,3142967781651828667
745,129194,9515371261173978379
746,129195,7608659188743175946
747,129196,8134771328071013929
748,129197,15970618074215550331
749,129198,9144409533091672005
750,129199,2993829808437188619
751,129200,1047498969365702585
752,129201,5839241922545461464
753,129202,15245490692880114873
754,129203,181584771257490908
755,129204,4701246232344444875
756,129205,12391052093988086290
757,129206,6360260555637337272
758,129207,13245947026581929290
759,129208,8630446008761954896
760,129209,5785064386665969047
761,129210,6822412201944382341
762,129211,18019753779297806670
763,129212,10912352195724066379
764,129213,1640197611059540265
765,129214,14651492411727514562
766,129215,10657829990492001896
767,129216,12086003028311150285
768,129217,1148914394650978530
769,129218,3724653821272578604
770,129219,2876443484117320197
771,129220,14069577110118280643
772,129221,4945308004613501104
773,129222,17967483836155290218
774,129223,13121856936158621682
775,129224,16901897036150900307
776,129225,4822586199460796386
777,129226,14754717325042070186
778,129227,4908061401847434046
779,129228,14775148469949800864
780,129229,2973629709646100458
781,129230,2312648989538030251
782,129231,14928704900940148743
783,129232,18220335513014769071
784,129233,6958187839955454502
785,129234,7823285056751137453
786,129235,14255763561948595232
787,129236,11854194605002163953
788,129237,7234865476817248565
789,129238,4674510756653949958
790,129239,2381501245813677514
791,129240,10726116965437991436
792,129241,2122345713706170580
793,129242,16137702723765075597
794,129243,3086706324487562975
795,129244,1343083134238180994
796,129245,4696997567062596733
797,129246,9113555952607260253
798,129247,925159292937425576
799,129248,2857111641251797741
800,129249,18143701980362224843
801,129250,4077516553345016987
802,129251,11556397356404333297
803,129252,17107485951957159789
804,129253,197790670207535193
805,129254,11626588644007915731
806,129255,1516111831178916722
807,129256,9105944368683538546
808,129257,16866745698706690274
809,129258,17339245300457604041
810,129259,17795781981600919874
811,129260,4102861865711304448
812,129261,12565656955068730160
813,129262,10814526087882120156
814,129263,4510118276290086067
815,129264,13552292834433695569
816,129265,8536822940796074858
817,129266,4481259845632780781
818,129267,5523758381958147998
819,129268,16148725578632368285
820,129269,15745894525240560402
821,129270,15403290796212777594
822,129271,5047928191641012015
823,129272,3003214081014857067
824,129273,15356150974634428086
825,129274,657973071164487636
826,129275,7666945795910710384
827,129276,2943011798206145383
828,129277,15493776627560393479
829,129278,13445101619795988474
830,129279,12938167789675643371
831,129280,3195874243603007273
832,129281,12604688469378652971
833,129282,4164712178278073316
834,129283,3181969077451732461
835,129284,17810233793686441264
836,129285,3315478724103600718
837,129286,1165055241954228376
838,129287,8202919813244652069
839,129288,4581930909509806079
840,129289,17416161023646473523
841,129290,14595061119249430008
842,129291,6499934194049914870
843,129292,14035924599917046180
844,129293,8619782889633619126
845,129294,3415522795530004448
846,129295,8023797227917547245
847,129296,7409462893563537837
848,129297,5764344971135930103
849,129298,12238006953401767215
850,129299,17102318834905390764
851,129300,16075910959526383035
852,129301,16845865608569098900
853,129302,12337710900484593595
854,129303,17179594450361117118
855,129304,582714241888261542
856,129305,16701095007334081788
857,129306,8645363020823928285
858,129307,12733661327155251648
859,129308,2748268314099927332
860,129309,8299072334981411008
861,129310,3710315736325546479
862,129311,5380604417403043908
863,129312,17912208497912730445
864,129313,3182459010711577853
865,129314,16022277868082428887
866,129315,177000565101067648
867,129316,7510498289943215504
868,129317,17408045460573683373
869,129318,1851317189076365588
870,129319,15438287132231821651
871,129320,11528163957164529045
872,129321,5317761862254464128
873,129322,7805691958598044395
874,129323,9628262621292676161
875,129324,18444209740711825458
876,129325,139878544704759028
877,129326,13347998972778894381
878,129327,1743416769673523192
879,129328,4057802360642524579
880,129329,2015428980199278012
881,129330,11489928156273754131
882,129331,9487877259315576104
883,129332,13628707977117057446
884,129333,16374859707762088761
885,129334,5875035138422854808
886,129335,6933456751477868598
887,129336,13746564879794229147
888,129337,18222592871549556083
889,129338,14106214110409751695
890,129339,10580872939047076606
891,129340,1999120354615040482
892,129341,11781536715662709815
893,129342,7105686598436563741
894,129343,11604695492936469571
895,129344,9114238088512752889
896,129345,2501413498742411594
897,129346,8153572366437330080
898,129347,15895392701227132512
899,129348,12909634465941517049
900,129349,13107438932013740221
901,129350,3289028671237489605
902,129351,9743784846626621993
903,129352,14873795061692059193
904,129353,10300402096956534907
905,129354,13228061266158113967
906,129355,5968026220131518547
907,129356,17184056293650093893
908,129357,6715809545559213534
909,129358,4454922558349959178
910,129359,16244503165299493423
911,129360,3383506590153502531
912,129361,8739996534147443383
913,129362,11208770313758881321
914,129363,16283198220725798986
915,129364,2559233303275059962
916,129365,9172033149162481695
917,129366,13942221884568739937
918,129367,12323827747249264545
919,129368,3799990942645636588
920,129369,16417520258113652191
921,129370,4057122446158498171
922,129371,9659609048793023634
923,129372,2136641444770720117
924,129373,3390605510742241807
925,129374,7607281992066135534
926,129375,9283424071987369995
927,129376,4910986659266856151
928,129377,1051308518037848700
929,129378,18314025610826246607
930,129379,8475741281722181232
931,129380,9069583969501340492
932,129381,9765735444070441213
933,129382,12026573154063744605
934,129383,2548922582121288597
935,129384,17012992636171126242
936,129385,14972330352298730500
937,129386,2316196139479710859
938,129387,2772515688875491091
939,129388,17187860661989698935
940,129389,995853934652220454
941,129390,3227236147738826574
942,129391,9771213731059434292
943,129392,17629782251792290607
944,129393,126497818270743862
945,129394,1832664500904950106
946,129395,12931281695891220337
947,129396,5308854612717497507
948,129397,14686820627848041570
949,129398,18313265287516592695
950,129399,13641399337837949237
951,129400,15661655977636187407
952,129401,16631442624850872845
953,129402,12824127283999073853
954,129403,14649098603095618150
955,129404,12585971114339423967
956,129405,11532293943630526528
957,129406,2376005832094902608
958,129407,17215279143624112376
959,129408,9421866796377542354
960,129409,2730886212996481564
961,129410,9192167163074915075
962,129411,12081479812751883556
963,129412,15365880563684659952
964,129413,3046685879795524333
965,129414,16810181835265375238
966,129415,4231075714522334819
967,129416,15393123613768576847
968,129417,8637293457472304763
969,129418,7036407166130969344
970,129419,16171346151407442709
971,129420,7337365714583780862
972,129421,14022245812061545956
973,129422,10258977412857134962
974,129423,2959036797054841684
975,129424,1345221889971532075
976,129425,9660059910858431700
977,129426,6366635475013477506
978,129427,14376281105467891107
979,129428,16619250158243791833
980,129429,2006608915071426134
981,129430,5441843752366685916
982,129431,2012376552114057139
983,129432,4858589535726315990
984,129433,5630613557834550432
985,129434,14334737566493036623
986,129435,10392909585092465196
987,129436,16451681076029959762
988,129437,5621487985148518948
989,129438,14362316611774102984
990,129439,2291037249299587608
991,129440,2172218021841185816
992,129441,3891732124222445495
993,129442,9043277632146807423
994,129443,14483285924302787599
995,129444,15085361372044098631
996,129445,12427158762921574427
997,129446,6168948902993372224
998,129447,14307296218028046873
999,129448,14493587056887906316
1000,129449,6603974436816318133
1001,129450,10167057332203651428
1002,129451,3550872616363831406
1003,129452,7367484825244021579
1004,129453,17154639660813899067
1005,129454,2658606710408213784
1006,129455,16492488742085830384
1007,129456,9152474575841157289
1008,129457,10225727692907670115
1009,129458,2501473430695318297
1010,129459,12197012604862268660
1011,129460,2238708542679677265
1012,129461,7582029473736959941
1013,129462,14680656593462816061
1014,129463,4426158387965495203
1015,129464,10822074425017732924
1016,129465,7322669667121266944
1017,129466,17346010994803640206
1018,129467,16829840325387326204
1019,129468,2222838963529236759
1020,129469,5020592450776571488
1021,129470,8795243077814616007
1022,129471,11976770152267136126
1023,129472,15323660606318577152
1024,129473,15159095501514409525
1025,129474,3812712287068953926
1026,129475,6046817176437754599
1027,129476,8643201955155649002
1028,129477,12074084371053302205
1029,129478,5037299682601852172
1030,129479,7584091696850178617
1031,129480,4238911886361209098
1032,129481,3838565364841541764
1033,129482,16413842718051579453
1034,129483,4017981939052843354
1035,129484,16934550490207448827
1036,129485,12748110451695233580
1037,129486,12597129233414449820
1038,129487,6044171405416845370
1039,129488,5030765458172621573
1040,129489,7378749991768607775
1041,129490,3222402193751866303
1042,129491,13454048320317908677
1043,129492,13033571337761295371
1044,129493,7126855477405381278
1045,129494,8001121882220484972
1046,129495,15160642479946143676
1047,129496,8170284191796287115
1048,129497,9481484674335315138
1049,129498,14917363072494101150
1050,129499,4005304967039763743
1051,129500,4549006730255758504
1052,129501,2174086905100192749
1053,129502,4607889784694474616
1054,129503,12042212991643618133
1055,129504,6073631922796978378
1056,129505,13159399839173810773
1057,129506,9385541016043243063
1058,129507,1602398439256989861
1059,129508,10595885124584484786
1060,129509,299587093570531318
1061,129510,7895926735373474061
1062,129511,16188235343257932593
1063,129512,496464620727233935
1064,129513,8617340032734594668
1065,129514,10122311240288784338
1066,129515,13544900737656846556
1067,129516,14089987482956573200
1068,129517,15419526204221308277
1069,129518,16017436669942754963
1070,129519,1357413015929013282
1071,129520,7603217589404552473
1072,129521,15338495529062163206
1073,129522,16579367566399096852
